Date,Date,Open,High,Low,Close,Adj Close,Volume
2015-08-27,2015-08-27,15.399999618530272,16.316667556762695,15.387332916259766,16.19933319091797,16.19933319091797,114840000
2015-08-28,2015-08-28,16.124000549316406,16.76333236694336,16.10466766357422,16.565332412719727,16.565332412719727,82705500
2015-08-31,2015-08-31,16.374666213989258,16.996667861938477,16.367332458496094,16.604000091552734,16.604000091552734,70503000
2015-09-01,2015-09-01,16.022666931152344,16.399999618530273,15.79800033569336,15.908666610717772,15.908666610717772,81822000
2015-09-02,2015-09-02,16.35333251953125,16.525333404541016,15.985333442687988,16.512666702270508,16.512666702270508,69438000
2015-09-03,2015-09-03,16.804000854492188,16.80533218383789,16.333332061767578,16.3713321685791,16.3713321685791,62922000
2015-09-04,2015-09-04,16.05933380126953,16.272666931152344,15.880000114440918,16.1286678314209,16.1286678314209,55338000
2015-09-08,2015-09-08,16.336666107177734,16.610666275024414,16.270000457763672,16.544666290283203,16.544666290283203,47073000
2015-09-09,2015-09-09,16.803333282470703,16.950000762939453,16.553333282470703,16.5939998626709,16.5939998626709,50862000
2015-09-10,2015-09-10,16.48200035095215,16.71466636657715,16.35533332824707,16.565332412719727,16.565332412719727,40635000
2015-09-11,2015-09-11,16.50933265686035,16.682666778564453,16.315332412719727,16.682666778564453,16.682666778564453,35262000
2015-09-14,2015-09-14,16.739999771118164,16.950000762939453,16.64466667175293,16.87933349609375,16.87933349609375,43363500
2015-09-15,2015-09-15,16.850000381469727,16.97333335876465,16.633333206176758,16.904666900634766,16.904666900634766,44002500
2015-09-16,2015-09-16,16.869333267211914,17.525333404541016,16.858667373657227,17.483333587646484,17.483333587646484,66256500
2015-09-17,2015-09-17,17.597333908081055,17.700000762939453,17.37933349609375,17.471332550048828,17.471332550048828,53787000
2015-09-18,2015-09-18,17.19733238220215,17.58799934387207,17.166667938232422,17.374666213989258,17.374666213989258,56446500
2015-09-21,2015-09-21,17.59866714477539,18.10466766357422,17.053333282470703,17.613332748413086,17.613332748413086,91803000
2015-09-22,2015-09-22,17.268667221069336,17.510000228881836,17.058000564575195,17.395999908447266,17.395999908447266,54966000
2015-09-23,2015-09-23,17.463333129882812,17.472000122070312,17.172000885009766,17.40399932861328,17.40399932861328,39012000
2015-09-24,2015-09-24,17.302000045776367,17.56333351135254,17.08066749572754,17.541332244873047,17.541332244873047,51723000
2015-09-25,2015-09-25,17.77400016784668,17.79400062561035,17.07666778564453,17.12733268737793,17.12733268737793,56601000
2015-09-28,2015-09-28,17.156667709350586,17.319332122802734,16.44066619873047,16.562000274658203,16.562000274658203,73516500
2015-09-29,2015-09-29,16.69733238220215,16.98200035095215,16.36400032043457,16.44333267211914,16.44333267211914,55548000
2015-09-30,2015-09-30,16.799999237060547,16.82666778564453,16.1560001373291,16.559999465942383,16.559999465942383,73944000
2015-10-01,2015-10-01,16.500667572021484,16.566667556762695,15.808667182922363,15.991999626159668,15.991999626159668,68595000
2015-10-02,2015-10-02,15.706666946411133,16.51333236694336,15.661999702453612,16.504667282104492,16.504667282104492,66360000
2015-10-05,2015-10-05,16.589332580566406,16.6560001373291,16.275333404541016,16.40999984741211,16.40999984741211,55348500
2015-10-06,2015-10-06,16.0,16.20199966430664,15.70533275604248,16.097333908081055,16.097333908081055,78378000
2015-10-07,2015-10-07,15.775333404541016,15.846667289733888,15.274666786193848,15.46399974822998,15.46399974822998,102210000
2015-10-08,2015-10-08,15.338666915893556,15.381333351135254,14.753999710083008,15.114666938781738,15.114666938781738,91998000
2015-10-09,2015-10-09,14.728667259216309,14.958000183105469,14.557332992553713,14.71266746520996,14.71266746520996,92376000
2015-10-12,2015-10-12,14.866000175476074,14.866666793823242,14.351332664489746,14.371999740600586,14.371999740600586,57544500
2015-10-13,2015-10-13,14.218667030334473,14.834667205810549,14.075332641601562,14.616666793823242,14.616666793823242,77572500
2015-10-14,2015-10-14,14.711333274841309,14.729999542236328,14.362000465393066,14.458666801452637,14.458666801452637,46566000
2015-10-15,2015-10-15,14.428667068481444,14.781999588012695,14.24666690826416,14.753999710083008,14.753999710083008,42663000
2015-10-16,2015-10-16,14.869333267211914,15.36533260345459,14.857999801635742,15.133999824523926,15.133999824523926,65017500
2015-10-19,2015-10-19,15.100000381469728,15.40999984741211,14.996000289916992,15.206666946411133,15.206666946411133,37618500
2015-10-20,2015-10-20,15.1813325881958,15.239999771118164,13.466667175292969,14.20199966430664,14.20199966430664,223500000
2015-10-21,2015-10-21,14.13266658782959,14.320667266845703,13.920000076293944,14.005999565124512,14.005999565124512,62272500
2015-10-22,2015-10-22,14.104000091552734,14.383333206176758,13.960000038146973,14.114666938781738,14.114666938781738,42378000
2015-10-23,2015-10-23,14.333333015441896,14.356666564941406,13.845999717712402,13.939332962036133,13.939332962036133,63532500
2015-10-26,2015-10-26,14.092000007629396,14.392000198364258,14.0,14.350666999816896,14.350666999816896,50871000
2015-10-27,2015-10-27,14.322667121887209,14.473333358764648,13.833999633789062,14.023332595825195,14.023332595825195,52791000
2015-10-28,2015-10-28,14.087332725524902,14.229999542236328,13.886667251586914,14.197333335876465,14.197333335876465,40929000
2015-10-29,2015-10-29,14.116666793823242,14.25,14.042667388916016,14.108667373657228,14.108667373657228,27075000
2015-10-30,2015-10-30,14.026666641235352,14.108667373657228,13.592666625976562,13.795332908630373,13.795332908630373,66583500
2015-11-02,2015-11-02,13.928000450134276,14.386667251586914,13.814666748046877,14.252667427062988,14.252667427062988,58918500
2015-11-03,2015-11-03,14.256667137145996,14.29599952697754,13.850000381469728,13.890000343322754,13.890000343322754,124987500
2015-11-04,2015-11-04,15.133333206176758,15.515999794006348,15.013333320617676,15.44200038909912,15.44200038909912,190896000
2015-11-05,2015-11-05,15.371999740600586,15.638667106628418,15.279333114624023,15.451333045959473,15.451333045959473,67452000
2015-11-06,2015-11-06,15.380000114440918,15.557332992553713,15.300000190734863,15.490667343139648,15.490667343139648,36679500
2015-11-09,2015-11-09,15.53266716003418,15.53266716003418,14.95400047302246,15.022000312805176,15.022000312805176,57763500
2015-11-10,2015-11-10,14.898667335510254,14.91333293914795,14.405332565307615,14.43333339691162,14.43333339691162,69255000
2015-11-11,2015-11-11,14.517999649047852,14.631999969482422,14.241999626159668,14.60533332824707,14.60533332824707,50217000
2015-11-12,2015-11-12,14.523332595825195,14.600000381469728,14.177332878112791,14.196000099182127,14.196000099182127,43738500
2015-11-13,2015-11-13,14.196666717529297,14.199333190917969,13.767999649047852,13.812666893005373,13.812666893005373,51454500
2015-11-16,2015-11-16,13.739333152770996,14.33199977874756,13.720000267028809,14.28733253479004,14.28733253479004,43881000
2015-11-17,2015-11-17,14.346667289733888,14.399999618530272,14.09333324432373,14.266667366027832,14.266667366027832,32230500
2015-11-18,2015-11-18,14.300000190734863,14.7586669921875,14.16800022125244,14.73799991607666,14.73799991607666,42178500
2015-11-19,2015-11-19,14.702667236328123,15.079333305358888,14.686667442321776,14.786666870117188,14.786666870117188,37566000
2015-11-20,2015-11-20,14.899333000183104,15.0,14.238666534423828,14.667332649230955,14.667332649230955,66010500
2015-11-23,2015-11-23,14.489999771118164,14.612000465393066,14.312000274658203,14.516667366027832,14.516667366027832,37893000
2015-11-24,2015-11-24,14.357999801635742,14.733332633972168,14.333333015441896,14.550000190734863,14.550000190734863,37204500
2015-11-25,2015-11-25,14.755999565124512,15.388667106628418,14.69200038909912,15.309332847595217,15.309332847595217,59862000
2015-11-27,2015-11-27,15.404000282287598,15.483332633972168,15.133999824523926,15.440667152404783,15.440667152404783,29241000
2015-11-30,2015-11-30,15.452667236328123,15.618666648864746,15.272000312805176,15.350666999816896,15.350666999816896,39897000
2015-12-01,2015-12-01,15.404000282287598,15.866666793823242,15.403332710266112,15.812666893005373,15.812666893005373,56010000
2015-12-02,2015-12-02,15.800000190734863,15.90666675567627,15.415332794189451,15.465999603271484,15.465999603271484,44722500
2015-12-03,2015-12-03,15.6986665725708,15.829999923706056,15.333333015441896,15.513999938964844,15.513999938964844,44094000
2015-12-04,2015-12-04,15.497332572937012,15.5513334274292,15.177332878112791,15.358667373657228,15.358667373657228,38604000
2015-12-07,2015-12-07,15.18000030517578,15.708666801452637,15.076666831970217,15.408666610717772,15.408666610717772,47163000
2015-12-08,2015-12-08,15.16800022125244,15.25333309173584,14.946666717529297,15.114666938781738,15.114666938781738,40314000
2015-12-09,2015-12-09,15.113332748413086,15.166666984558104,14.714667320251465,14.968000411987305,14.968000411987305,45867000
2015-12-10,2015-12-10,14.980667114257812,15.232666969299316,14.90933322906494,15.137999534606934,15.137999534606934,31075500
2015-12-11,2015-12-11,15.015999794006348,15.050000190734863,14.442667007446287,14.468000411987305,14.468000411987305,49030500
2015-12-14,2015-12-14,14.500666618347168,14.727999687194824,14.324666976928713,14.571999549865724,14.571999549865724,42406500
2015-12-15,2015-12-15,14.788000106811523,14.814666748046877,14.533332824707031,14.739333152770996,14.739333152770996,33666000
